EN,DDN
"And Jesus went about in all Galilee, teaching in their synagogues, and preaching the gospel of the kingdom, and healing all manner of disease and all manner of sickness among the people.",Yesu go Gɑlile lɑɑbu kulu yɑɑli ko cooɑndi ǹ mɑrgɑ fuu yom kunɑ kɑ Bɑɑru Hinno fɛɛ Ikpɛ kpetɛrɛ bɔm. À go doorikom kulu ndɑ zɛnjɛkom kulu no bɑɑni jɑmɑ kunɑ.
"And the report of him went forth into all Syria: and they brought unto him all that were sick, holden with divers diseases and torments, possessed with demons, and epileptic, and palsied; and he healed them.",Cɔfɔ ɑ̀ bɑɑru hunu Siriɑ lɑɑbu mee ndɑ mee kunɑ. Ǹ kɑɑndɑ ɑ̀ sɛ zɛnjɛkom yom kulu kɑ ǹ go tɑɑbi ndɑ doori ŋmɑni ŋmɑni. Ǹ kɑɑndɑ ɑ̀ sɛ hɔllɛkpɛ yom ndɑ hɔllɔkom yom ndɑ leebɑntɛ yom mo. À nɑ ǹ kulu no bɑɑni.
And there followed him great multitudes from Galilee and Decapolis and Jerusalem and Judæa and from beyond the Jordan.,Bɔrɔ bɑkɑrɑ nɑ ɑ̀ gɑnɑ zɑ Gɑlile lɑɑbu kɑlɑ Dekɑpoli kpɑɑrɑ yom kɑlɑ Yerusɑlɛm wɑngɑrɑ ndɑ Yude lɑɑbu. Zɑ nungu di no ǹ nɑ Yesu gɑnɑ kɑlɑ Yudum isɑ bisɑntɛ.
"And seeing the multitudes, he went up into the mountain: and when he had sat down, his disciples came unto him:","Kɑ ɑ̀ di jɑmɑ bɑkɑrɑ di, cɔfɔ ɑ̀ kɑɑru tondi kuku fɔ bɔm. Sɑɑ kɑ ɑ̀ gɔrɔ, ɑ̀ coobɑɑbɑize yom mo mɑɑni ɑ̀ dɔ."
"and he opened his mouth and taught them, saying,",À sinti kɑ ǹ cooɑndi kɑ cii:
Blessed are the poor in spirit: for theirs is the kingdom of heaven.,"Binekɑɑnekpɛ yom no, beerem kɑ ǹ bine kunɑ ǹ go lɑsɑbu ngei si hini kɑ tɔ ngei bɔm sɛ, zɑmɑ ǹ sɛ no bɛɛnɛ kpetɛrɛ goono."
Blessed are they that mourn: for they shall be comforted.,"Binekɑɑnekpɛ yom mo no, beerem kɑ ǹ bine go sɑrɑ zɑmɑ ngei wɔ no ǹ gɑ ǹ yɑmɑrɑndi."
Blessed are the meek: for they shall inherit the earth.,"Binekɑɑnekpɛ yom no, beerem kɑ ǹ ci bɔrɔ bɑɑnɔ yom zɑmɑ ngei yɑ kɑɑ hɑndunyɑ tubu."
Blessed are they that hunger and thirst after righteousness: for they shall be filled.,"Binekɑɑnekpɛ yom no, beerem kɑ ǹ go bɑɑ cɛyom susu zɑngɑ bɔrɔ kɑ ɑ̀ go mɑɑ hɛrɛɛ ndɑ jo, zɑmɑ ngei yɑ kɑɑ kungu."
Blessed are the merciful: for they shall obtain mercy.,"Binekɑɑnekpɛ yom no, beerem kɑ ǹ go suuji cɛbɛ zɑmɑ ǹ sɛ no ǹ suuji tɛ."
Blessed are the pure in heart: for they shall see God.,"Binekɑɑnekpɛ yom no, beerem kɑ ǹ bine yom go hinne zɑmɑ ngei yɑ di Ikpɛ."
Blessed are the peacemakers: for they shall be called sons of God.,"Binekɑɑnekpɛ yom no, beerem kɑ ǹ go sɑsɑbɑndiyom tɛ zɑmɑ ngei wɔ ǹ gɑ ǹ cɛɛ Ikpɛ ize yom."
Blessed are they that have been persecuted for righteousness’ sake: for theirs is the kingdom of heaven.,"Binekɑɑnekpɛ yom mo no, beerem kɑ ǹ gɑ ǹ guruguzɑndi cɛyom susu sɑbu sɛ, zɑmɑ ǹ sɛ no bɛɛnɛ kpetɛrɛ goono."
"Blessed are ye when men shall reproach you, and persecute you, and say all manner of evil against you falsely, for my sake.","Binekɑɑnekpɛ yom no wom, sɑɑ kɑ ǹ kɑɑ wom woo kɑ wom guruguzɑndi kɑ hɛ lɑlɔ dimi kulu cii wom gɑɑ tɑngɑri bɔm ɑ sɑbu sɛ."
"Rejoice, and be exceeding glad: for great is your reward in heaven: for so persecuted they the prophets that were before you.",Wom mɑ fɑihã. Wom bine mɑ kɑɑni mo kɑlɑ kɑlɑ zɑmɑ wom tukunsi beeri bɛɛnɛ kunɑ. Yɑ no ǹ nɑ ɑndebi yom kɑ ǹ nɑ wom jinɑ mo guruguzɑndi.
"Ye are the salt of the earth: but if the salt have lost its savor, wherewith shall it be salted? it is thenceforth good for nothing, but to be cast out and trodden under foot of men.","Wom goono no zɑngɑ ciiri hɑndunyɑ kunɑ ɑmmɑ de ciiri tɑru, hɛ fɔ no ǹ gɑ ɑ̀ hinsɑ ndɑ? À si boori hɛ fɔ kulu gɑɑ kpɛɛnɛ kɑlɑ de ǹ mɑ ɑ̀ munu beerem mɑ ɑ̀ tɑɑmu."
Ye are the light of the world. A city set on a hill cannot be hid.,Wom goono no zɑngɑ kɑɑri hɑndunyɑ kunɑ. Kpɑɑrɑ kɑ ɑ̀ goono tondi kuku bɔm si hini kɑ tugu.
"Neither do men light a lamp, and put it under the bushel, but on the stand; and it shineth unto all that are in the house.",Ǹ si fitilɑ diiɑndi kɑ dɑm cilɑ cire. Ammɑ ǹ gɑ ɑ̀ jisi fitilɑ dɛcɛyom dɔ ɑ̀ mo kɑɑri no beerem kulu sɛ kɑ ǹ goono fuu kunɑ.
"Even so let your light shine before men; that they may see your good works, and glorify your Father who is in heaven.",Wom ŋmɔne kɑɑri ɑ̀ mo kɑɑri yɑ di iburɑdɑm yom jine hɑli ǹ mɑ di wom gbei hinno yom. À gɑɑ no ǹ mɑ wom Bɑɑbɑ kɑ ɑ̀ goono bɛɛnɛ bɛɛrɑndi.
"Think not that I came to destroy the law or the prophets: I came not to destroy, but to fulfil.",Wom mɑ si tɑmmɑ ɑ kɑɑ no kɑ Moisi fɔndɑ wi wɑlɑ kɑ ɑndebi yom fɔndɔ wi. A mɑnɑ kɑɑ ǹ wiyom ɑmmɑ kɑ ǹ tɔnɑndi.
"For verily I say unto you, Till heaven and earth pass away, one jot or one tittle shall in no wise pass away from the law, till all things be accomplished.","Cimi no ɑ go cii wom sɛ, zɑ bɛɛnɛ ndɑ gɑndɑ mɑnɑ beeni bɑ tombi fɔ wɑlɑ biiriize tombi fɔ si dɛrɛ Moisi fɔndɑ gɑɑ kɑlɑ hɛ kulu mɑ tɔ."
"Whosoever therefore shall break one of these least commandments, and shall teach men so, shall be called least in the kingdom of heaven: but whosoever shall do and teach them, he shall be called great in the kingdom of heaven.","Bɔrɔ kulu mo kɑ ɑ̀ go meire yom wɔ ŋmɔne icɛnɑ fɔ dɑɑrum kɑ beerem cooɑndi yɑ di, ǹ gɑ ɑ̀ cɛɛ beerem kulu ŋmɔne icɛnɑ bɛɛnɛ kpetɛrɛ kunɑ. Ammɑ bɔrɔ kɑ ɑ̀ go kɑ ǹ gɑnɑ kɑ cooɑndi ndei, ǹ gɑ ɑkpɛ wɔ cɛɛ bɔrɔ beeri bɛɛnɛ kpetɛrɛ kunɑ."
"For I say unto you, that except your righteousness shall exceed the righteousness of the scribes and Pharisees, ye shall in no wise enter into the kingdom of heaven.","A go cii wom sɛ kɑ de wom cɛyom susu mɑnɑ bisɑ Moisi fɔndɑ cooɑndikɔ yom ŋmɔne ndɑ Fɑrisi fɔndɔ bɔrɔ yom ŋmɔne, wom si huro bɛɛnɛ kpetɛrɛ di kunɑ pɑi."
"Ye have heard that it was said to them of old time, Thou shalt not kill; and whosoever shall kill shall be in danger of the judgment:","Wom mɑɑ kɑ ǹ cii dom bɔrɔ yom sɛ, n mɑ si bɔrɔ wi. Bɔrɔ kɑ ɑ̀ nɑ bɔrɔ wi, Ikpɛ gɑ ɑ̀ ciiti."
"but I say unto you, that every one who is angry with his brother shall be in danger of the judgment; and whosoever shall say to his brother, Raca, shall be in danger of the council; and whosoever shall say, Thou fool, shall be in danger of the hell of fire.","Ammɑ hɛɛ wɔ, ɑ go cii wom sɛ bɔrɔ kulu kɑ ɑ̀ bine tɔ ngɑ nyɑize sɛ sɑbɑbu si, Ikpɛ gɑ ɑ̀ ciiti. Bɔrɔ kulu mo kɑ ɑ̀ cii ngɑ nyɑize sɛ sɑmu, Yuifu yom ciiti dumbukɔ yom gɑ ɑ̀ ciiti. Bɔrɔ kulu kɑ ɑ̀ cii ni, hɔllɔkom, ǹ gɑ ɑ̀ dɑm nini kunɑ, nungu kɑ ǹ go hɑnyɑ futu yom bɔnɑndi."
"If therefore thou art offering thy gift at the altar, and there rememberest that thy brother hath aught against thee,","Ngɑ di sɛ, sɑɑ kɑ n go kɑɑndɑ n gɑrɑndi bɑndɑ tɑndɑ dɔ cɔfɔ n go hɔngɔ kɑ n nyɑize fɔ gundɑ hɛ fɔ kɑ simbɑ ndɑ ni."
"leave there thy gift before the altar, and go thy way, first be reconciled to thy brother, and then come and offer thy gift.",Sɑɑ di gɑɑ n mɑ n sɑrɑɑ di nɑm bɑndɑ tɑndɑ dɔ jine. N mɑ kpei sɑbɑ ndɑ n nyɑize di jinɑ. Sɑɑ di n mɑ kɑɑ kɑ sɑrɑɑ no.
"Agree with thine adversary quickly, while thou art with him in the way; lest haply the adversary deliver thee to the judge, and the judge deliver thee to the officer, and thou be cast into prison.","N mɑ sɑbɑ dɑm ndɑ wɑɑsi ni ndɑ n zojikɑri gɑme zɑ sɑɑ kɑ wom goono fɔndɔ bɔm. N mɑ sɑbɑ dɑm zɑmɑ n zojikɑri mɑ si n dɑm ciitikɔ kɑmbɛ, ciitikɔ mo mɑ si n dɑm dogɑri kɑmbɛ ɑ̀ mɑ n dɑm kɑsu."
"Verily I say unto thee, Thou shalt by no means come out thence, till thou have paid the last farthing.","Cimi no, ɑ go cii n sɛ, n si hunu nungu di kɑlɑ n mɑ nooru bɑnɑ, bɑ dɑlɑ mɑ si cindi n gɑɑ."
"Ye have heard that it was said, Thou shalt not commit adultery:","Wom mɑɑ kɑ ǹ cii dom bɔrɔ yom sɛ: ""N mɑ si zinɑ”."
"but I say unto you, that every one that looketh on a woman to lust after her hath committed adultery with her already in his heart.","Ammɑ hɛɛ wɔ, ɑ go cii wom sɛ bɔrɔ kulu kɑ ɑ̀ weibɔrɔ gunɑ kɑ ɑ̀ dɑm bine, ɑkpɛ nɑ ɑ̀ zinɑ kɔ ngɑ bine kunɑ."
"And if thy right eye causeth thee to stumble, pluck it out, and cast it from thee: for it is profitable for thee that one of thy members should perish, and not thy whole body be cast into hell.","Ammɑ de n kɑmbɛŋmɑɑ moo tɛ n sɛ dɛrɛyom hɛ, n mɑ ɑ̀ dɔgu kɑ cetu ɑ̀ mɑ mooru ni. N gɑɑhɑm nungu fɔ mɑ hɑlɑci ɑ̀ bisɑ, ǹ mɑ n gɑɑhɑm kulu cetu nini kunɑ, nungu kɑ ǹ go hɑnyɑ futu yom bɔnɑndi."
"And if thy right hand causeth thee to stumble, cut it off, and cast it from thee: for it is profitable for thee that one of thy members should perish, and not thy whole body go into hell.","Bine, de n kɑmbɛŋmɑɑ yɑ tɛ n sɛ dɛrɛyom hɛ, ɑ̀ dumbu kɑ cetu ɑ̀ mɑ mooru ni. N gɑɑhɑm nungu fɔ mɑ hɑlɑci ɑ̀ bisɑ, ǹ mɑ n gɑɑhɑm kulu cetu nini kunɑ, nungu kɑ ǹ go hɑnyɑ futu yom bɔnɑndi."
"It was said also, Whosoever shall put away his wife, let him give her a writing of divorcement:","Ǹ cii dom bɔrɔ yom sɛ kpɛɛnɛ: “Bɔrɔ kulu kɑ ɑ̀ gɑ ngɑ wɛndɛ fee, ɑ̀ mɑ ɑ̀ no hije wiyom tirɑ”."
"but I say unto you, that every one that putteth away his wife, saving for the cause of fornication, maketh her an adulteress: and whosoever shall marry her when she is put away committeth adultery.","Ammɑ hɛɛ wɔ, ɑ go cii wom sɛ, bɔrɔ kulu kɑ ɑ̀ gɑ ngɑ wɛndɛ fee, de ɑ̀ mɑnɑ ci zinɑ sɑbu sɛ, ɑkpɛ nɑ ɑ̀ dɑm zinɑ fɔndɔ. Bɔrɔ kulu mo kɑ ɑ̀ kɑɑ wɛndɛ kɑ ǹ fee hiji, ɑkpɛ go zinɑ."
"Again, ye have heard that it was said to them of old time, Thou shalt not forswear thyself, but shalt perform unto the Lord thine oaths:","Wom mɑɑ kpɛɛnɛ kɑ ǹ cii dom bɔrɔ yom sɛ: “N mɑ si tɑngɑri ze tɛ, ɑmmɑ n mɑ n zeyom tɛ Ikpɛ jine”."
"but I say unto you, Swear not at all; neither by the heaven, for it is the throne of God;","Ammɑ ɑ go cii wom sɛ, wom mɑ si ze pɑti pɑti. Wom mɑ si ze ndɑ bɛɛnɛ zɑmɑ ngɑ yɑ ci Ikpɛ kpetɛrɛ kɑrigɑ."
"nor by the earth, for it is the footstool of his feet; nor by Jerusalem, for it is the city of the great King.",Wom mɑ si ze ndɑ gɑndɑ zɑmɑ ngɑ yɑ ci ɑ̀ cee dɛcɛyom dɔ. Wom mɑ si ze ndɑ Yerusɑlɛm zɑmɑ ngɑ yɑ ci Kpe Dɑbɑrikpɛ wɑngɑrɑ.
"Neither shalt thou swear by thy head, for thou canst not make one hair white or black.",N mɑ si ze mo ndɑ n bɔm zɑmɑ n si hini kɑ n bɔm hɑmini bɑ ɑfɔ bɛrɛ ikpɑrɛ wɑlɑ ibi.
"But let your speech be, Yea, yea; Nay, nay: and whatsoever is more than these is of the evil one.","Ammɑ wom sendi mɑ ci oò, oò, wɑlɑ de ɑwo mo no ɑ̀ mɑ ci ɑwo. Hɛ kulu kɑ bɔrɔ cii ɑ̀ bɑndɑ, zɑ Ilɑlɔ dɔ no ɑ̀ go hunu."
"Ye have heard that it was said, An eye for an eye, and a tooth for a tooth:","Wom mɑɑ ǹ cii kpɛɛnɛ: “De bɔrɔ nɑ n moo fɔ kɑɑ, n mɑ ɑ̀ ŋmɔne kɑɑ. De bɔrɔ nɑ n hinje fɔ kɑɑ, n mɑ ɑ̀ ŋmɔne kɑɑ”."
"but I say unto you, Resist not him that is evil: but whosoever smiteth thee on thy right cheek, turn to him the other also.","Ammɑ ɑ go cii wom sɛ, wom mɑ si hungu bɔrɔ lɑlɔ. Bɔrɔ kɑ ɑ̀ gɑ n sɑm kɑmbɛŋmɑɑ jɛrɛbɛ gɑɑ, n mɑ kɑmbɛwo mo ŋmɔne sɛllɛ ɑ̀ sɛ."
"And if any man would go to law with thee, and take away thy coat, let him have thy cloak also.","Bɔrɔ kɑ ɑ̀ go bɑɑ mo ngɑ mɑ kpeindɑ ni ciitikɔ dɔ kɑ n kpɛ gɑndɑ tɑ n gɑɑ, n mɑ kpɛ kɑ ɑ̀ goono bɛɛnɛ di mo nɑm ɑ̀ sɛ."
"And whosoever shall compel thee to go one mile, go with him two.","Bine, de bɔrɔ go kɑ n tilɑsi n mɑ kilo fɔ diro tɛ, n mɑ ɑ̀ gɑnɑ kɑ kilomɛti hinkɑ tɛ ndɑ."
"Give to him that asketh thee, and from him that would borrow of thee turn not thou away.","Bɔrɔ kɑ ɑ̀ go kɑ n ŋmɑɑrɛ, n mɑ ɑ̀ no. Bɔrɔ kɑ ɑ̀ go bɑɑ n mɑ ngɑ gɑrɔ, n mɑ si bɑndɑ bɛrɛ ɑ̀ sɛ."
"Ye have heard that it was said, Thou shalt love thy neighbor, and hate thine enemy:","Wom mɑɑ ǹ cii: “N mɑ bɑɑ n gɔrɔkɑsine, n mɑ hungu n ŋmɔne ibɛrɛ”."
"but I say unto you, Love your enemies, and pray for them that persecute you;","Ammɑ ɑ go cii wom sɛ, wom mɑ bɑɑ wom ŋmɔne ibɛrɛ yom. Beerem kɑ ǹ go wom lɑɑli, wom mɑ bɑrikɑ dɑm ǹ gɑɑ. Wom mɑ hɛ hinno tɛ beerem sɛ kɑ ǹ go hungu wom. Wɑ ɑduwɑ tɛ beerem sɛ kɑ ǹ go hɛ lɑlɔ yom tɛ wom sɛ ko wom guruguzɑndi."
"that ye may be sons of your Father who is in heaven: for he maketh his sun to rise on the evil and the good, and sendeth rain on the just and the unjust.",À gɑɑ no wom tɛ wom Bɑɑbɑ kɑ ɑ̀ goono bɛɛnɛ ize yom. Ngɑ yɑ go nɑm ngɑ weenu go tunu bɔrɔ lɑlɔ yom ndɑ bɔrɔ hinno yom bɔm. À go nɑm bɛɛnɛ hɑri mɑ kɑm beerem kɑ ǹ cɛsusu ndɑ beerem kɑ ǹ mɑnɑ cɛsusu bɔm.
"For if ye love them that love you, what reward have ye? do not even the publicans the same?","De wom go bɑɑ beerem kɑ ǹ go bɑɑ wom, tukunsi fɔ no wom gundɑ? Yɑ no ɑlikɑsi tɑkɔ yom mo go tɛ. À nɑ ci cimi no bɑ?"
"And if ye salute your brethren only, what do ye more than others? do not even the Gentiles the same?","Bine, de wom go wom nyɑize yom hinne fɔɔ, ifɔ no wom go tɛ kɑ bisɑ cindei? Yɑ no dimi cindei mo go tɛ. À nɑ ci cimi no bɑ?"
"Ye therefore shall be perfect, as your heavenly Father is perfect.","Ngɑ di sɛ, wom mɑ tɛ bɔrɔ tɔɑntɛ yom zɑngɑ wom Bɑɑbɑ kɑ ɑ̀ goono bɛɛnɛ ɑ̀ ci tɔɑntɛ."
"Take heed that ye do not your righteousness before men, to be seen of them: else ye have no reward with your Father who is in heaven.",Wom mɑ lɑɑkɑli wom mɑ si wom gbei hinno yom tɛ beerem jine ǹ mɑ di wom. De ɑ̀ mɑnɑ ci yɑ wom sindɑ bɑnɑndi wom Bɑɑbɑ kɑ ɑ̀ goono bɛɛnɛ dɔ.
"When therefore thou doest alms, sound not a trumpet before thee, as the hypocrites do in the synagogues and in the streets, that they may have glory of men. Verily I say unto you, They have received their reward.",Ngɑ di sɛ sɑɑ kɑ n go sɑrɑɑ tɛ n mɑ si ɑ̀ fɛɛ zɑngɑ munɑfici yom go tɛ Yuifu yom mɑrgɑ fuu yom kunɑ ndɑ dɛbɛ yom bɔm. Ǹ go tɛ yɑ di zɑmɑ iburɑdɑm yom mɑ ngei bɛɛrɑndi sɛ. Cimi no ɑ go cii wom sɛ ǹ du ngei bɑnɑndi kɔ.
"But when thou doest alms, let not thy left hand know what thy right hand doeth:","Ammɑ ni, sɑɑ kɑ n go sɑrɑɑ tɛ n kɑmbɛwo mɑ si bei hɛ kɑ n kɑmbɛŋmɑɑ go tɛ."
that thine alms may be in secret: and thy Father who seeth in secret shall recompense thee.,N sɑrɑɑ tɛyom mɑ ci tugu kunɑ. N Bɑɑbɑ kɑ ɑ̀ go di tugu kunɑ ɑ̀ gɑ n bɑnɑ tɛrɛkpɑrɛ.
"And when ye pray, ye shall not be as the hypocrites: for they love to stand and pray in the synagogues and in the corners of the streets, that they may be seen of men. Verily I say unto you, They have received their reward.","Sɑɑ kɑ wom go kɑ ɑduwɑ tɛ mo, wom mɑ si tɛ zɑngɑ munɑfici yom. Ǹ go bɑɑ ngei mɑ cɛ Yuifu yom mɑrgɑ fuu yom kunɑ wɑlɑ dɛbɛ yom bɔm ko kɑ ɑduwɑ tɛ. Ǹ go tɛ yɑ di zɑmɑ beerem mɑ di ei. Cimi no ɑ go cii wom sɛ ǹ du ngei bɑnɑndi kɔ."
"But thou, when thou prayest, enter into thine inner chamber, and having shut thy door, pray to thy Father who is in secret, and thy Father who seeth in secret shall recompense thee.","Ammɑ ni, sɑɑ kɑ n go kɑ ɑduwɑ tɛ n mɑ huro n fuu kunɑ kɑ gɑmbu dɑɑbu ko kɑ n Bɑɑbɑ ŋmɑɑrɛ tugu kunɑ. N Bɑɑbɑ kɑ ɑ̀ go di tugu kunɑ, ɑ̀ gɑ n bɑnɑ tɛrɛkpɑrɛ."
"And in praying use not vain repetitions, as the Gentiles do: for they think that they shall be heard for their much speaking.",Sɑɑ kɑ wom go kɑ ɑduwɑ tɛ wom mɑ si sendi kɔnu yom yɑɑrɑ yɑɑrɑ zɑngɑ dimi cindei. Ǹ go tɑmmɑ sendi boobo di gɑɑ no Ikpɛ mɑɑ kɑ tu ngei sɛ.
"Be not therefore like unto them: for your Father knoweth what things ye have need of, before ye ask him.",Wom mɑ si himɑ ngei zɑmɑ wom Bɑɑbɑ go bei hɛ kɑ wom go bɑɑ kɔ hɑli wom gɑ ɑ̀ ŋmɑɑrɛ.
"After this manner therefore pray ye: Our Father who art in heaven, Hallowed be thy name.","Ngɑ di sɛ, wom mɑ ɑduwɑ tɛ zɑngɑ yɑ wɔ: I Bɑɑbɑ kɑ n goono bɛɛnɛ, n mɑɑ mɑ ci hɑlɑɑlɑ."
"Thy kingdom come. Thy will be done, as in heaven, so on earth.",N kpetɛrɛ mɑ kɑɑ. N binebɑɑ mɑ tɛ hɑndunyɑ zɑngɑ ɑ̀ go tɛ bɛɛnɛ.
Give us this day our daily bread.,N mɑ i no hunkunɑ ŋmɑɑri.
"And forgive us our debts, as we also have forgiven our debtors.",N mɑ i dɛrɛyom yɑɑfɑ i sɛ zɑngɑ i yom mo i go beerem kɑ ǹ dɛrɛ i sɛ yɑɑfɑ.
"And bring us not into temptation, but deliver us from the evil one.","N mɑ si kpeindɑ i yom suiyom dɔ, ɑmmɑ n mɑ i kɔm Ilɑlɔ kɑmbɛ. N ŋmɔne no kpetɛrɛ ndɑ dɑbɑri ndɑ deizɑ, jiiri dubu ndɑ dubu yom. Ami."
"For if ye forgive men their trespasses, your heavenly Father will also forgive you.","De wom nɑ beerem yɑɑfɑ ndɑ ǹ tɑɑli yom, wom Bɑɑbɑ mo kɑ ɑ̀ goono bɛɛnɛ ɑ̀ go wom yɑɑfɑ."
"But if ye forgive not men their trespasses, neither will your Father forgive your trespasses.","Ammɑ de wom si beerem yɑɑfɑ ndɑ ǹ tɑɑli yom, wom Bɑɑbɑ mo si wom yɑɑfɑ ndɑ wom tɑɑli yom."
"Moreover when ye fast, be not, as the hypocrites, of a sad countenance: for they disfigure their faces, that they may be seen of men to fast. Verily I say unto you, They have received their reward.","Sɑɑ kɑ wom go meehɔ zɑɑ, wom mɑ si meehɔ zɑɑ zɑngɑ munɑfici yom. Ǹ go binesɛrɛ cɛbɛ ngei moodumɑ yom gɑɑ. Sisibi no ǹ go dɑm ngei moodumɑ yom gɑɑ hɑli iburɑdɑm yom mɑ bei kɑ ngei go meehɔ zɑɑ. Cimi no ɑ go cii wom sɛ, ǹ du ngei bɑnɑndi kɔ."
"But thou, when thou fastest, anoint thy head, and wash thy face;","Ammɑ ni wɔ, sɑɑ kɑ n go meehɔ zɑɑ, n mɑ jii tusu n bɔm gɑɑ kɑ n moodumɑ nyunu."
"that thou be not seen of men to fast, but of thy Father who is in secret: and thy Father, who seeth in secret, shall recompense thee.",N mɑ si meehɔ zɑɑ hɑli beerem mɑ bei. Ammɑ n mɑ ngɑ di tɛ n Bɑɑbɑ kɑ ɑ̀ goono tugu kunɑ sɛ. N Bɑɑbɑ mo kɑ ɑ̀ go di tugu kunɑ ɑ̀ gɑ n bɑnɑ tɛrɛkpɑrɛ.
"Lay not up for yourselves treasures upon the earth, where moth and rust consume, and where thieves break through and steal:",Wom mɑ si hɑizici meigu hɑndunyɑ kunɑ. Nungu di nɑnɑbɑnu ndɑ kɛdiɑ gɑ ɑ̀ dii kɑ sɑrɑ. Nungu wɔ zee yom mo huro kɑ ɑ̀ zee.
"but lay up for yourselves treasures in heaven, where neither moth nor rust doth consume, and where thieves do not break through nor steal:","Ammɑ wɑ hɑizici meigu bɛɛnɛ kunɑ, nungu kɑ zɑ nɑnɑbɑnu zɑ kɛdiɑ ǹ bɑ ɑfɔ si ɑ̀ sɑrɑ. Nungu wɔ zee yom mo si huro kɑ ɑ̀ zee."
"for where thy treasure is, there will thy heart be also.","Nungu kɑ n hɑizici goono, n bine mo kɑɑ goono."
"The lamp of the body is the eye: if therefore thine eye be single, thy whole body shall be full of light.","Moo goono no zɑngɑ fitilɑ gɑɑhɑm gɑɑ. Ngɑ di sɛ, de n moo go boori, n gɑɑhɑm kulu tɔ ndɑ kɑɑri."
"But if thine eye be evil, thy whole body shall be full of darkness. If therefore the light that is in thee be darkness, how great is the darkness!","Ammɑ de n moo ci ilɑlɔ, n gɑɑhɑm kulu kɑɑ tɔ ndɑ kube. Ngɑ di sɛ, kɑɑri kɑ ɑ̀ goono n kunɑ de ɑ̀ tɛ kube, kube di beeri fɑ."
"No man can serve two masters: for either he will hate the one, and love the other; or else he will hold to one, and despise the other. Ye cannot serve God and mammon.",Bɔrɔ si kɑ ɑ̀ hini kɑ tɑmtɛrɛ kpɛ hinkɑ sɛ mefɔ. À kɑɑ hungu ɑfɔ kɑ bɑɑ ɑfɔ wɑlɑ ɑ̀ kɑɑ kɑɑni ɑfɔ sɛ kɑ dondɑ ɑfɔ. Wom si hini kɑ tɑmtɛrɛ Ikpɛ sɛ ndɑ hɑibɑrikɑ sɛ mefɔ.
"Therefore I say unto you, Be not anxious for your life, what ye shall eat, or what ye shall drink; nor yet for your body, what ye shall put on. Is not the life more than the food, and the body than the raiment?","À sɛ no, ɑ go cii wom sɛ, wɑ si kɑrihã wom hundi yom sɛ ndɑ hɛ kɑ wom kɑɑ ŋmɑɑ ndɑ hɛ kɑ wom kɑɑ hɑm wɑlɑ ndɑ jiine kɑ wom kɑɑ dɑm gɑɑhɑm gɑɑ. Hundi bisɑ ŋmɑɑri. Gɑɑhɑm mo bisɑ jiine kɑ dɑm. À nɑ ci cimi no bɑ?"
"Behold the birds of the heaven, that they sow not, neither do they reap, nor gather into barns; and your heavenly Father feedeth them. Are not ye of much more value than they?",Wɑ gunɑ bɛɛnɛ ciro yom gɑɑ. Ǹ si dumɑ. Ǹ si wi. Ǹ si heeni meigu mo boo yom kunɑ. Wom Bɑɑbɑ kɑ ɑ̀ goono bɛɛnɛ go kɑ ǹ ŋmɑɑrɑndi. Wom bisɑ ciro yom. À nɑ ci cimi no bɑ?
And which of you by being anxious can add one cubit unto the measure of his life?,Wom kunɑ mee no kɑrihã kunɑ ɑ̀ hini kɑ kɑmbɛ kɑru fɔ tɔntɔnu ngɑ kuyom gɑɑ?
"And why are ye anxious concerning raiment? Consider the lilies of the field, how they grow; they toil not, neither do they spin:",Ifɔ sɛ no wom gundɑ jiine kɑ dɑm kɑrihã? Wom mɑ gunɑ zɑngɑ gɑnji kunɑ boosi yom go beeri. Ǹ si gbei tɛ. Ǹ si silli tɛ.
"yet I say unto you, that even Solomon in all his glory was not arrayed like one of these.","Ammɑ ɑ go cii wom sɛ mo, bɑ Sɑlomɔ ɑ̀ deizɑ kulu kunɑ mɑnɑ tɑɑlɑm zɑngɑ ǹ kunɑ ɑfɔ."
"But if God doth so clothe the grass of the field, which to-day is, and to-morrow is cast into the oven, shall he not much more clothe you, O ye of little faith?","De Ikpɛ go gɑnji kunɑ subu yom tɑɑlɑm zɑngɑ yɑ kɑ ǹ goono hunkunɑ ɑmmɑ subɑ ǹ gɑ ɑ̀ tɔnu, hɑli yɑ mo wom, nɑɑne cɛnɑkpɛ yom."
"Be not therefore anxious, saying, What shall we eat? or, What shall we drink? or, Wherewithal shall we be clothed?","Ngɑ di sɛ, wɑ si kɑrihã kɑ cii: Ifɔ no i kɑɑ ŋmɑɑ? Ifɔ no i kɑɑ hɑm? Ifɔ no i gɑ i bɔm kɑimɑ ndɑ?"
For after all these things do the Gentiles seek; for your heavenly Father knoweth that ye have need of all these things.,"Hɛ yom wɔ kulu dimi cindei yɑ go kɑ ǹ ceeci. Wom Bɑɑbɑ kɑ ɑ̀ goono bɛɛnɛ, ɑ̀ go bei kɑ wom go bɑɑ hɛ nge yom di kulu."
"But seek ye first his kingdom, and his righteousness; and all these things shall be added unto you.",Wɑ Ikpɛ kpetɛrɛ ndɑ Ikpɛ cɛyom susu ceeci sintine. À kɑɑ hɛ nge yom di kulu tɔntɔnu wom sɛ.
